,ChName,Dynasty,DynastyBirth,DynastyDeath,EngName,Entry,EraBirth,EraDeath,EraYearBirth,EraYearDeath,Gender,IndexYear,JunWang,Notes,PersonId,SocialStatus,YearBirth,YearDeath,YearsLived,nid
19993,吳禎,明,元,明,Wu Zhen,,天曆,洪武,1,12,0,1379,【未詳】,,66384,武將,1328,1379,52,66384
19994,楊桓,元,未詳,未詳,Yang Huan,,未詳,未詳,,,0,1293,【未詳】,,109376,,1234,1299,66,109376
19995,買住,元,未詳,未詳,Maizhu,正常科舉,未詳,未詳,,,0,1366,【未詳】,元統元年進士,115355,,1307,,,115355
19996,謝師善,元,未詳,未詳,Xie Shishan,,未詳,未詳,,,0,,【未詳】,,112490,,,,,112490
19997,月合乃,元,未詳,未詳,Yuehenai,,未詳,未詳,,,0,,【未詳】,,117368,,,,,117368
19998,王廉,元,未詳,未詳,Wang Lian,,未詳,未詳,,,0,,【未詳】,,100854,書法家;工於文,,,,100854
19999,項氏(薛溶妻),元,未詳,未詳,Xiang Shi(Wife of Xue Rong),,未詳,未詳,,,1,1345,【未詳】,,134408,,,,,134408
20000,李倜,元,未詳,未詳,Li Ti,,未詳,未詳,,,0,,【未詳】,,102869,書法家,,,,102869
20001,馬克明,元,未詳,未詳,Ma Keming,,未詳,未詳,,,0,,【未詳】,,106083,,,,,106083
20002,石岷,元,未詳,未詳,Shi Min,,未詳,未詳,,,0,,【未詳】,,101746,,,,,101746
20003,耶律天祐,元,未詳,未詳,Yelv Tianyou,血親門,未詳,未詳,,,0,,【未詳】,,104817,,,,,104817
20004,桂郁,元,未詳,未詳,Gui Yu,,未詳,未詳,,,0,,【未詳】,,105705,,,,,105705
20005,郭泰,元,未詳,未詳,Guo Tai,,未詳,未詳,,,0,,【未詳】,,107738,,,,,107738
20006,劉則禮,元,未詳,未詳,Liu Zeli,,未詳,未詳,,,0,,【未詳】,,111316,,,,,111316
20007,火忽,元,未詳,未詳,Huohu,,未詳,未詳,,,0,,【未詳】,,116129,,,,,116129
20008,別都魯丁,元,未詳,未詳,Biedouluding,,未詳,未詳,,,0,,【未詳】,,114114,,,,,114114
20009,趙兼善,元,未詳,未詳,Zhao Qianshan,,未詳,未詳,,,0,1325,【未詳】,"Zhao(1) Qianshan [28584] CHECK funerary inscription of daughter, Ding(3) [28583].",28584,,0,0,0,28584
20010,蘇天益,元,未詳,未詳,Su Tianyi,,未詳,未詳,,,0,1356,【未詳】,,386348,,,,,386348
20011,徐瑞,元,未詳,未詳,Xu Rui(3),求官不得門,未詳,未詳,,,0,1313,【未詳】,"Xu(3) Rui(3) [33262] CHECK wenji for biographical data. CBD, 3, 2000. WDY, 2, p. 896.亦據元人傳記資料索引電子版5745",33262,落第士人;[為官者：文];書院山長,1254,1324,71,33262
20012,完顔也先,元,未詳,未詳,Wanyan Yexian,,未詳,未詳,,,0,,【未詳】,,398356,,,,,398356
20013,陳天錫,元,未詳,未詳,Chen Tianxi,,未詳,未詳,,,0,1352,【未詳】,,108137,義軍首領,1296,1352,57,108137
20014,文魁,元,未詳,未詳,Wen Kui,,未詳,未詳,,,0,,【未詳】,,100507,,,,,100507
20015,孫平齋,元,未詳,未詳,Sun Pingzhai,,未詳,未詳,,,0,,【未詳】,,105355,,,,,105355
20016,吳雷孫,元,未詳,未詳,Wu Leisun,,未詳,未詳,,,0,,【未詳】,,102490,,,,,102490
20017,曹蕭,元,未詳,未詳,Cao Xiao,,未詳,未詳,,,0,,【未詳】,,107368,,,,,107368
20018,赫閭,元,未詳,未詳,Helv,,未詳,未詳,,,0,,【未詳】,,116083,,,,,116083
20019,蔣達之,元,未詳,未詳,Jiang Dazhi,,未詳,未詳,,,0,,【未詳】,,111746,,,,,111746
20020,劉芳,元,未詳,未詳,Liu Fang,,未詳,未詳,,,0,,【未詳】,,110854,,,,,110854
20021,羅梅我,元,未詳,未詳,Luo Meiwo,,未詳,未詳,,,0,,【未詳】,,112869,,,,,112869
20022,惠思忠,元,未詳,未詳,Hui Sizhong,薦舉門,未詳,未詳,,,0,,【未詳】,,108567,,,,,108567
20023,釋清欲,元,未詳,未詳,Shi Qingyu,,未詳,未詳,,,0,1347,【未詳】,,113281,,1288,1363,76,113281
20024,僧家奴,元,未詳,未詳,Sengjianu,,未詳,未詳,,,0,,【未詳】,,116579,,,,,116579
20025,達理麻,元,未詳,未詳,Dalima,,未詳,未詳,,,0,,【未詳】,,114544,,,,,114544
20026,張立本,元,未詳,未詳,Zhang Liben,,未詳,未詳,,,0,,【未詳】,,106980,,,,,106980
20027,趙由儁,元,未詳,未詳,Zhao Youjun,,未詳,未詳,,,0,1314,宋太祖,"Zhao(1) Youjun [17697] In 1314, he was lecturer (jiaoshou) in the Guangde lu prefectural school. WDY, 3, 1726.",17697,[學官],,,,17697
20028,許維禎,元,未詳,未詳,Xu Weizhen,,未詳,未詳,,,0,,【未詳】,,107692,,,,,107692
20029,伯顏,元,未詳,未詳,Boyan,正常科舉,未詳,未詳,,,0,1366,【未詳】,元統元年進士,114051,,1307,,,114051
20030,阿散,元,未詳,未詳,Asan,,未詳,未詳,,,0,1325,【未詳】,Index year algorithmically generated: Rule 9;,113794,,,,,113794
20031,陳邃,元,未詳,未詳,Chen Sui,,未詳,未詳,,,0,,【未詳】,,108072,,,,,108072
20032,譚立禮,元,未詳,未詳,Tan Lili,,未詳,未詳,,,0,,【未詳】,,112886,,,,,112886
20033,曹仲春,元,未詳,未詳,Cao Zhongchun,,未詳,未詳,,,0,,【未詳】,,107387,,,,,107387
20034,孔克明,元,未詳,未詳,Kong Keming,,未詳,未詳,,,0,,【未詳】,,100442,,,,,100442
20035,胡志仁,元,未詳,未詳,Hu Zhiren,正常科舉,未詳,未詳,,,0,1348,【未詳】,延祐5年進士,104952,收徒講學,,,,104952
20036,余受,元,未詳,未詳,Yu Shou,,未詳,未詳,,,0,,【未詳】,,102185,,,,,102185
20037,徐庭秀,元,未詳,未詳,Xu Tingxiu,,未詳,未詳,,,0,,【未詳】,,105640,,,,,105640
20038,曾衍,元,未詳,未詳,Zeng Yan,,未詳,未詳,,,0,,【未詳】,,108588,,,,,108588
20039,劉伯顏,元,未詳,未詳,Liu Boyan,,未詳,未詳,,,0,,【未詳】,,111253,,,,,111253
20040,昔寶赤,元,未詳,未詳,Xibaochi,,未詳,未詳,,,0,,【未詳】,,116596,,,,,116596
20041,傅立,元,未詳,未詳,Fu Li,,未詳,未詳,,,0,1282,【未詳】,,108422,數學家,1223,,,108422
20042,孛顏帖木兒,元,未詳,未詳,Beiyantiemuer,,未詳,未詳,,,0,,【未詳】,,114401,,,,,114401
20043,趙良佐,元,未詳,未詳,Zhao Liangzuo,,未詳,未詳,,,0,1318,宋太宗,"Zhao(1) Liangzuo [28091] See documentation for probable father, Bijun [28061]. WDY, 3, p. 1732.",28091,,1291,1318,28,28091
20044,唐仁祖,元,未詳,未詳,Tang Renzu,,未詳,未詳,,,0,1301,【未詳】,,105210,,1249,1301,53,105210
20045,潘景之,元,未詳,未詳,Pan Jingzhi,,未詳,未詳,,,0,,【未詳】,,111603,,,,,111603
20046,余玨,元,未詳,未詳,Yu Jue,薦舉門,未詳,未詳,,,0,1292,【未詳】,"Yu(6) Jue [34548] CHECK epitaph. WDY, 1, p. 353.",34548,[學官];[隱居（有隱德）],1232,1298,67,34548
20047,劉培,明,未詳,未詳,Liu Pei,,未詳,未詳,,,0,1373,【未詳】,,110911,,1314,1380,67,110911
20048,隋明德,元,未詳,未詳,Sui Mingde,,未詳,未詳,,,0,,【未詳】,,108971,道士,,,,108971
20049,衛弼,元,未詳,未詳,Wei Bi,,未詳,未詳,,,0,,【未詳】,,112185,,,,,112185
20050,乃蠻台,元,未詳,未詳,Naimantai,,未詳,未詳,,,0,,【未詳】,,115640,,,,,115640
20051,趙與𤍟,元,未詳,元,Zhao Yu?,正常科舉;薦舉門,未詳,大德,,7,0,1301,【未詳】,亦據元人傳記資料索引電子版11458咸淳七年登進士,51018,,1242,1303,62,51018
20052,亦秃渾,元,未詳,未詳,Yituhun,,未詳,未詳,,,0,,【未詳】,,114952,,,,,114952
20053,楊傑只哥,元,未詳,未詳,Yang Jiezhige,,未詳,未詳,,,0,1239,【未詳】,,109663,,1200,1239,40,109663
20054,王昌齡,元,未詳,未詳,Wang Changling,,未詳,未詳,,,0,1256,【未詳】,,101253,,1197,1259,63,101253
20055,張珪,元,未詳,未詳,Zhang Gui,,未詳,未詳,,,0,,【未詳】,,106596,,,,,106596
20056,鄭某恭,元,未詳,未詳,Zheng Mougong,,未詳,未詳,,,0,,【未詳】,,428598,,,,,428598
20057,李桓,元,未詳,未詳,Li Huan,正常科舉,未詳,未詳,,,0,1356,【未詳】,Index year algorithmically generated: Rule 6;,102886,,,,,102886
20058,蕭用道,明,未詳,未詳,Xiao Yongdao,,未詳,未詳,,,0,1412,【未詳】,明人傳記資料索引頁碼905,133322,以疾廢;工於文,1358,1412,,133322
20059,周囊加歹,元,未詳,未詳,Zhou Nangjiae,,未詳,未詳,,,0,,【未詳】,,104051,,,,,104051
20060,谷若水,元,未詳,未詳,Gu Ruoshui,,未詳,未詳,,,0,,【未詳】,,103794,,,,,103794
20061,楊植,元,未詳,未詳,Yang Zhi,正常科舉,未詳,未詳,,,0,,【未詳】,,109399,,,,,109399
20062,婁文輔,元,未詳,未詳,Lou Wenfu,薦舉門,未詳,未詳,,,0,1302,【未詳】,亦據元人傳記資料索引電子版6649,48239,書院山長;書院山長,1243,1309,67,48239
20063,玥璐不花,元,未詳,未詳,Yuelubuhua,,未詳,未詳,,,0,,【未詳】,,117387,,,,,117387
20064,石得慶,元,未詳,未詳,Shi Deqing,,未詳,未詳,,,0,,【未詳】,,416833,,,,,416833
20065,趙熊,元,未詳,未詳,Zhao Xiong,,未詳,未詳,,,0,,【未詳】,,110442,,,,,110442
20066,張柔,元,未詳,未詳,Zhang Rou,軍功補授門,未詳,未詳,,,0,1249,【未詳】,"Zhang(1) Rou [28992] Yi ZZ (1501), 12.1a-7b. WDY, 2, pp. 1061-2.",28992,農民;義軍首領,1190,1268,79,28992
20067,黃道淵,元,未詳,未詳,Huang Daoyuan,,未詳,未詳,,,0,,【未詳】,,109233,,,,,109233
20068,乞答撒里,元,未詳,未詳,Qidasali,,未詳,未詳,,,0,,【未詳】,,115210,,,,,115210
20069,王禎,元,未詳,未詳,Wang Zhen,,未詳,未詳,,,0,1277,【未詳】,,100911,,1240,1277,38,100911
20070,甘杲,元,未詳,未詳,Gan Gao,,未詳,未詳,,,0,1328,【未詳】,,101603,詩人;不求仕,1269,1335,67,101603
20071,金煥,元,未詳,未詳,Jin Huan,,未詳,未詳,,,0,,【未詳】,,104401,,,,,104401
20072,賈秉實,元,未詳,未詳,Jia Bingshi,,未詳,未詳,,,0,,【未詳】,,110012,,,,,110012
20073,傅氏(劉壎妻),元,未詳,未詳,Fu Shi(Wife of Liu Xun ),,未詳,未詳,,,1,1300,【未詳】,"Fu(5) Shi(3) [35359] CHECK epitaph. WDY, 3, p. 1109.",35359,[妻];[母],1241,1303,63,35359
20074,吳弼,元,未詳,未詳,Wu Bi,,未詳,未詳,,,0,,【未詳】,,102306,,,,,102306
20075,高良惠,元,未詳,未詳,Gao Lianghui,,未詳,未詳,,,0,,【未詳】,,117807,,,,,117807
20076,燕京奴,元,未詳,未詳,Yanjingnu,,未詳,未詳,,,0,,【未詳】,,114728,,,,,114728
20077,董在,元,未詳,未詳,Dong Zai,,未詳,未詳,,,0,,【未詳】,,109819,,,,,109819
20078,牀兀兒,元,未詳,未詳,Chuangwuer,血親門,未詳,未詳,,,0,1319,【未詳】,,116715,,1260,1322,63,116715
20079,成廷珪,元,未詳,未詳,Cheng Tinggui,,未詳,未詳,,,0,1370,【未詳】,"Cheng(2) Tinggui [28642] Died at age over yo after beginning of the Ming. WDY, 1, p. 452.",28642,士人;主動放棄科舉;不求仕,,,,28642
20080,龔日新,元,未詳,未詳,Gong Rixin,,未詳,未詳,,,0,1322,【未詳】,,113517,,,1322,,113517
20081,張彥成,元,未詳,未詳,Zhang Yancheng,正常科舉,未詳,未詳,,,0,1348,【未詳】,延祐間進士,107104,,,,,107104
20082,倪顗,元,未詳,未詳,Ni Yi,,未詳,未詳,,,0,,【未詳】,,105139,,,,,105139
20083,黏葛眞,元,未詳,未詳,Niangezhen,,未詳,未詳,,,0,,【未詳】,,437114,,,,,437114
20084,李升,元,未詳,未詳,Li Sheng,,未詳,未詳,,,0,,【未詳】,,102756,畫家,,,,102756
20085,卲徳,元,未詳,未詳,Shaode,,未詳,未詳,,,0,,【未詳】,,392537,,,,,392537
20086,范夢魁,元,未詳,未詳,Fan Mengkui,,未詳,未詳,,,0,,【未詳】,,105093,,,,,105093
20087,安禮,元,未詳,未詳,An Li,,未詳,未詳,,,0,1339,【未詳】,,101879,,1280,1346,67,101879
20088,波羅海,元,未詳,未詳,Boluohai,,未詳,未詳,,,1,1296,【未詳】,Index year algorithmically generated: Rule 9W;,135425,,,,,135425
20089,阮拱辰,元,未詳,未詳,Ruan Gongchen,,未詳,未詳,,,0,,【未詳】,,103844,,,,,103844
20090,卜顏怯里迷失,元,未詳,未詳,Buyanqielimishi,,未詳,未詳,,,0,,【未詳】,,114378,,,,,114378
20091,樂大原,元,未詳,未詳,Le Dayuan,,未詳,未詳,,,0,,【未詳】,,111480,,,,,111480
20092,忽都答兒,元,未詳,未詳,Hudoudaer,血親門,未詳,未詳,,,0,,【未詳】,,116345,,,,,116345
20093,哈剌,元,未詳,未詳,Hala,,未詳,未詳,,,0,,【未詳】,,115990,,,,,115990
20094,野不干,元,未詳,未詳,Yebugan,,未詳,未詳,,,0,1280,【未詳】,Index year algorithmically generated: Rule 8;,114682,,,,,114682
20095,釋守仁,元,未詳,未詳,Shi Shouren,徵召門,未詳,未詳,,,0,,【未詳】,,113147,,,,,113147
20096,黃景昌,元,未詳,未詳,Huang Jingchang,,未詳,未詳,,,0,1320,【未詳】,亦據元人傳記資料索引電子版9782,48813,詩人;經學家;經學家—春秋;工於作賦,1261,1336,76,48813
20097,章璇,元,未詳,未詳,Zhang Xuan,,未詳,未詳,,,0,,【未詳】,,107554,,,,,107554
20098,徐文矩,元,未詳,未詳,Xu Wenju,,未詳,未詳,,,0,,【未詳】,,105569,,,,,105569
20099,卜鑑,元,未詳,未詳,Bu Jian,,未詳,未詳,,,0,,【未詳】,,100291,,,,,100291
20100,羅德新,元,未詳,未詳,Luo Dexin,,未詳,未詳,,,0,,【未詳】,,418657,,,,,418657
20101,杜佑,元,未詳,未詳,Du You,,未詳,未詳,,,0,,【未詳】,,103517,,,,,103517
20102,脫歡察兒,元,未詳,未詳,Tuohuanchaer,,未詳,未詳,,,0,,【未詳】,,117104,,,,,117104
20103,衆家奴,元,未詳,未詳,Zhongjianu,,未詳,未詳,,,0,,【未詳】,,115139,,,,,115139
20104,鮑興,元,未詳,未詳,Bao Xing,,未詳,未詳,,,0,,【未詳】,,112306,,,,,112306
20105,張鼎,元,未詳,未詳,Zhang Ding,,未詳,未詳,,,0,,【未詳】,,106715,,,,,106715
20106,郭天錫,元,未詳,未詳,Guo Tianxi,,未詳,未詳,,,0,,【未詳】,,107807,,,,,107807
20107,柳誠,元,未詳,未詳,Liu Cheng,,未詳,未詳,,,0,,【未詳】,,104682,工於文,,,,104682
20108,李天祿,元,未詳,未詳,Li Tianlu,,未詳,未詳,,,0,,【未詳】,,103147,,,,,103147
20109,海山,元,未詳,未詳,Beierzhijin Haishan,,未詳,未詳,,,0,1619,【未詳】,Index year algorithmically generated: Rule 5;,339731,,,,,339731
20110,馬怡,元,未詳,未詳,Ma Yi,,未詳,未詳,,,0,,【未詳】,,105990,,,,,105990
20111,方明善,元,未詳,未詳,Fang Mingshan,,未詳,未詳,,,0,,【未詳】,,117554,,,,,117554
20112,忙古歹,元,未詳,未詳,Manggudai,,未詳,未詳,,,0,,【未詳】,,115569,,,,,115569
20113,蒲察仁亨,元,未詳,未詳,Pucha Renheng,,未詳,未詳,,,0,,【未詳】,,110291,,,,,110291
20114,鄭謐,元,未詳,未詳,Zheng Mi,,未詳,未詳,,,0,,【未詳】,,111879,,,,,111879
20115,劉天祐,元,未詳,未詳,Liu Tianyou,,未詳,未詳,,,0,1311,【未詳】,"Liu(2) Tianyou [35420] CHECK epitaph of son, E(3) [35419].",35420,,0,0,0,35420
20116,阿梯里,元,未詳,未詳,Atili,,未詳,未詳,,,0,,【未詳】,,113844,,,,,113844
20117,顏應懽,元,未詳,未詳,Yan Yinghuan,,未詳,未詳,,,0,,【未詳】,,112756,,,,,112756
20118,真閭,元,未詳,未詳,Zhenlv,,未詳,未詳,,,0,,【未詳】,,115093,,,,,115093
20119,邵維貞,元,未詳,未詳,Shao Weizhen,,未詳,未詳,,,0,,【未詳】,,104378,,,,,104378
20120,丘巹,元,未詳,未詳,Qiu Jin,,未詳,未詳,,,0,,【未詳】,,101480,死國難,,,,101480
20121,商暠,元,未詳,未詳,Shang Gao,,未詳,未詳,,,0,,【未詳】,,106345,,,,,106345
20122,忙哥帖木兒,元,未詳,未詳,Manggetiemuer,,未詳,未詳,,,0,,【未詳】,,115586,,,,,115586
20123,元岵,元,未詳,未詳,Yuan Hu,,未詳,未詳,,,0,1352,【未詳】,"Yuan(2) Hu [29116] Yuan Mingshan, WJ, 5.44b-45b.",29116,,0,0,0,29116
20124,錢肯堂,元,未詳,未詳,Qian Kentang,,未詳,未詳,,,0,,【未詳】,,112243,,,,,112243
20125,王璧方,元,未詳,未詳,Wang Bifang,,未詳,未詳,,,0,,【未詳】,,415120,,,,,415120
20126,張傑,元,未詳,未詳,Zhang Jie,,未詳,未詳,,,0,,【未詳】,,106650,,,,,106650
20127,王克修,元,未詳,未詳,Wang Kexiu,,未詳,未詳,,,0,,【未詳】,,101195,,,,,101195
20128,陳思,元,未詳,未詳,Chen Si,,未詳,未詳,,,0,,【未詳】,,107942,隱居授徒,,,,107942
20129,李德恭,元,未詳,未詳,Li Degong,,未詳,未詳,,,0,,【未詳】,,103452,,,,,103452
20130,金洙,元,未詳,未詳,Jin Zhu,薦舉門,未詳,未詳,,,0,,【未詳】,,104397,,,,,104397
20131,謝應芳,元,未詳,未詳,Xie Yingfang,,未詳,未詳,,,0,1355,【未詳】,"Xie(1) Yingfang [30337] WDY, 4, pp. 2031-2. CHECK funerary inscription.",30337,士人;收徒講學;拒絕出仕;理學家,1296,1392,97,30337
20132,鄭公大,元,未詳,未詳,Zheng Gongda,,未詳,未詳,,,0,1308,【未詳】,,111896,,1249,1308,60,111896
20133,劇伯顏,元,未詳,未詳,Ju Boyan,,未詳,未詳,,,0,,【未詳】,,110784,,,,,110784
20134,迭里月失,元,未詳,未詳,Dieliyueshi,,未詳,未詳,,,0,,【未詳】,,117041,,,,,117041
20135,貝住,元,未詳,未詳,Beizhu,,未詳,未詳,,,0,,【未詳】,,113901,,,,,113901
20136,賈文備,元,未詳,未詳,Jia Wenbei,血親門,未詳,未詳,,,0,1304,【未詳】,"Jia(3) Wenbei [29546] WDTY, 3, pp. 1633-4.",29546,[武官],,1304,,29546
20137,韓廷傑,元,未詳,未詳,Han Tingjie,,未詳,未詳,,,0,,【未詳】,,112613,,,,,112613
20138,李元佐,元,未詳,未詳,Li Yuanzuo,,未詳,未詳,,,0,,【未詳】,,405989,,,,,405989
20139,高福,元,未詳,未詳,Gao Fu,,未詳,未詳,,,0,,【未詳】,,106200,武將,,,,106200
20140,李銓,元,未詳,未詳,Li Quan,,未詳,未詳,,,0,,【未詳】,,103002,,,,,103002
20141,玉哇失,元,未詳,未詳,Yuwashi,血親門,未詳,未詳,,,0,1306,【未詳】,,117411,,,1306,,117411
20142,陳勳,元,未詳,未詳,Chen Xun(6),,未詳,未詳,,,0,1345,【未詳】,"Chen(1) Xun(6) [30767] CHECK funerary inscription of father, Li [11585].",30767,,0,0,0,30767
20143,李光遠,元,未詳,未詳,Li Guangyuan,,未詳,未詳,,,0,1323,【未詳】,,386962,不求仕,,,,386962
20144,蘧國寶,元,未詳,未詳,Qu Guobao,,未詳,未詳,,,0,,【未詳】,,113452,,,,,113452
20145,李清,元,未詳,未詳,Li Qing(2),特旨門,未詳,未詳,,,1,1312,【未詳】,"Li(2) Qing(2) [28707] CHECK funerary inscription. WDY, 2, p. 626.",28707,[妻];[母],0,1312,0,28707
20146,普顏帖木兒,元,未詳,未詳,Puyantiemuer,,未詳,未詳,,,0,,【未詳】,,114397,,,,,114397
20147,王偲,元,未詳,未詳,Wang Si,,未詳,未詳,,,0,,【未詳】,,100784,,,,,100784
20148,張宏綱,元,未詳,未詳,Zhang Honggang,,未詳,未詳,,,0,,【未詳】,,107041,,,,,107041
20149,白淵,元,未詳,未詳,Bai Yuan,,未詳,未詳,,,0,1325,太原,"Bai Yuan [10781] Achieved postion as Fuzhou ruxue jiaoshou (Fuzhou prefectural college professor of Classicism. See documentation for father, Ke [10778].",10781,[學官],0,0,0,10781
20150,曲惠,元,未詳,未詳,Qu Hui,,未詳,未詳,,,0,,【未詳】,,101896,,,,,101896
20151,徐仲達,元,未詳,未詳,Xu Zhongda,徵召門,未詳,未詳,,,0,,【未詳】,,105586,,,,,105586
20152,別娥娥,元,未詳,未詳,Bie Ee,,未詳,未詳,,,0,,【未詳】,,102243,貞婦,,,,102243
20153,失剌不花,元,未詳,未詳,Shilabuhua,,未詳,未詳,,,0,,【未詳】,,116650,,,,,116650
20154,劉必顯,元,未詳,未詳,Liu Bixian,,未詳,未詳,,,0,1305,【未詳】,,111195,,,1305,,111195
20155,察八的月思,元,未詳,未詳,Chabadeyuesi,,未詳,未詳,,,0,,【未詳】,,398585,,,,,398585
20156,洪焱祖,元,未詳,未詳,Hong Yanzu,徵召門,未詳,未詳,,,0,1326,【未詳】,"Hong(1) Yanzu [34374] Huizhou FZ, 7.65b. WDY, 2, p. 770.",34374,[為官者：文];書院山長,1267,1329,63,34374
20157,蘇樞,元,未詳,未詳,Su Shu,,未詳,未詳,,,0,,【未詳】,,113002,,,,,113002
20158,曹靖國,元,未詳,未詳,Cao Jingguo,,未詳,未詳,,,0,,【未詳】,,107411,,,,,107411
20159,夾谷明安答而,元,未詳,未詳,Jiagu Mingandaer,血親門,未詳,未詳,,,0,1344,【未詳】,,102613,,1286,1344,59,102613
20160,周愚,元,未詳,未詳,Zhou Yu,,未詳,未詳,,,0,,【未詳】,,103901,道士;畫家,,,,103901
20161,和尚奴,元,未詳,未詳,Heshangnu,,未詳,未詳,,,0,,【未詳】,,116200,,,,,116200
20162,彭齡,元,未詳,未詳,Peng Ling,,未詳,未詳,,,0,,【未詳】,,108530,,,,,108530
20163,熊又成,明,明,未詳,Xiong Youcheng,正常科舉,洪武,未詳,1,,0,1427,【未詳】,,200155,,1368,,,200155
20164,大都,元,未詳,未詳,Dadou,,未詳,未詳,,,0,,【未詳】,,114513,,,,,114513
20165,吳直方,元,未詳,未詳,Wu Zhifang,徵召門,未詳,未詳,,,0,1334,【未詳】,"Wu(3) Zhifang [28183] CHECK funerary inscription. Pujiang ZL (1526), 7.19a. WDY, 1, pp. 399-400.",28183,收徒講學,1275,1356,82,28183
20166,孫揖,元,未詳,未詳,Sun Yi,,未詳,未詳,,,0,,【未詳】,,105302,,,,,105302
20167,蔣慶,元,未詳,未詳,Jiang Qing,,未詳,未詳,,,0,,【未詳】,,111711,,,,,111711
20168,劉氏(呂彥能妻),元,未詳,未詳,Liu Shi(Wife of Lv Yan Neng ),,未詳,未詳,,,1,,【未詳】,,110803,,,,,110803
20169,別乞八兒思,元,未詳,未詳,Bieqibaersi,,未詳,未詳,,,0,,【未詳】,,114143,,,,,114143
20170,阿兒孩合撒兒,元,未詳,未詳,Aerhaihesaer,,未詳,未詳,,,0,,【未詳】,,113686,,,,,113686
20171,陳可復,元,未詳,未詳,Chen Kefu,,未詳,未詳,,,0,,【未詳】,,108160,,,,,108160
20172,蘇政,元,未詳,未詳,Su Zheng,,未詳,未詳,,,0,,【未詳】,,112994,,,,,112994
20173,别里怯,元,未詳,未詳,Bieliqie,,未詳,未詳,,,0,,【未詳】,,390731,,,,,390731
20174,張札古帶,元,未詳,未詳,Zhang Zhagudai,,未詳,未詳,,,0,,【未詳】,,107295,,,,,107295
20175,徐雷龍,元,未詳,未詳,Xu Leilong,薦舉門,未詳,未詳,,,0,,【未詳】,亦據元人傳記資料索引電子版5905,46335,業進士;為邑里所重;業進士;拒絕出仕,,,,46335
20176,方克常,元,未詳,未詳,Fang Kechang,,未詳,未詳,,,0,,【未詳】,,100550,,,,,100550
20177,杜元眞,元,未詳,未詳,Du Yuanzhen,,未詳,未詳,,,0,,【未詳】,,407633,,,,,407633
20178,耶律寶童,元,未詳,未詳,Yelv Baotong,,未詳,未詳,,,0,1279,【未詳】,Index year algorithmically generated: Rule 9;,104840,,,,,104840
20179,艾元老,元,未詳,未詳,Ai Yuanlao,,未詳,未詳,,,0,,【未詳】,,102097,,,,,102097
20180,熊誼,明,元,未詳,Xiong Yi,正常科舉,泰定,未詳,2,,0,1384,【未詳】,,198036,,1325,,,198036
20181,留若冲,元,未詳,未詳,Liu Ruochong,,未詳,未詳,,,0,,【未詳】,,105752,,,,,105752
20182,劉原仁,元,未詳,未詳,Liu Yuanren,,未詳,未詳,,,0,,【未詳】,,111341,,,,,111341
20183,危白,元,未詳,未詳,Wei Bo,,未詳,未詳,,,0,1365,【未詳】,"Wei(2) Bo [28029] CHECK funerary inscription of father, Yongji [28023].",28029,,0,0,0,28029
20184,贍思丁,元,未詳,未詳,Shansiding,,未詳,未詳,,,0,,【未詳】,,116484,,,,,116484
20185,楊山,元,未詳,未詳,Yang Shan,,未詳,未詳,,,0,,【未詳】,,109321,,,,,109321
20186,剌馬丹,元,未詳,未詳,Lamadan,,未詳,未詳,,,0,,【未詳】,,115302,,,,,115302
20187,王淵,元,未詳,未詳,Wang Yuan,,未詳,未詳,,,0,,【未詳】,,100803,畫家,,,,100803
20188,申屠震,元,未詳,未詳,Shentu Zhen,,未詳,未詳,,,0,,【未詳】,,101711,書院山長,,,,101711
20189,愛顏不花,元,未詳,未詳,Aiyanbuhua,,未詳,未詳,,,0,,【未詳】,,402962,,,,,402962
20190,俞東,元,未詳,未詳,Yu Dong,,未詳,未詳,,,0,,【未詳】,,104513,,,,,104513
20191,雍圭,元,未詳,未詳,Yong Gui,,未詳,未詳,,,0,,【未詳】,,110100,,,,,110100
20192,程鵬舉,元,未詳,未詳,Cheng Pengju,恩蔭門,未詳,未詳,,,0,,【未詳】,,108863,,,,,108863
20193,蕭烈,元,未詳,未詳,Xiao Lie,,未詳,未詳,,,0,,【未詳】,,112097,,,,,112097
20194,老壽,元,未詳,未詳,Laoshou,,未詳,未詳,,,0,,【未詳】,,115752,,,,,115752
20195,勘馬剌丁,元,未詳,未詳,Kanmalading,,未詳,未詳,,,0,1297,【未詳】,,114840,,1239,1297,59,114840
20196,葉福孫,元,未詳,未詳,Ye Fusun,,未詳,未詳,,,0,,【未詳】,,109771,,,,,109771
